,household_id,income_bracket,age,family_size,sex,prev_interactions,price,purchase,race,state
280558,7793,70k–85k,40,3,F,0,40,0,White,PA
280563,7793,70k–85k,40,3,F,0,35,0,White,PA
280568,7793,70k–85k,40,3,F,0,30,0,White,PA
280573,7793,70k–85k,40,3,F,0,25,0,White,PA
280578,7793,70k–85k,40,3,F,0,20,0,White,PA
280583,7793,70k–85k,40,3,F,0,15,0,White,PA
280584,7794,70k–85k,37,3,F,0,50,0,White,PA
280589,7794,70k–85k,37,3,F,0,45,0,White,PA
280594,7794,70k–85k,37,3,F,0,40,0,White,PA
280599,7794,70k–85k,37,3,F,0,35,0,White,PA
280604,7794,70k–85k,37,3,F,0,30,0,White,PA
280609,7794,70k–85k,37,3,F,0,25,0,White,PA
280614,7794,70k–85k,37,3,F,0,20,1,White,PA
280619,7794,70k–85k,37,3,F,0,15,1,White,PA
280620,7795,70k–85k,39,5,M,0,50,0,Black,PA
280625,7795,70k–85k,39,5,M,0,45,0,Black,PA
280630,7795,70k–85k,39,5,M,0,40,0,Black,PA
280635,7795,70k–85k,39,5,M,0,35,0,Black,PA
280640,7795,70k–85k,39,5,M,0,30,0,Black,PA
280645,7795,70k–85k,39,5,M,0,25,0,Black,PA
280650,7795,70k–85k,39,5,M,0,20,0,Black,PA
280655,7795,70k–85k,39,5,M,0,15,0,Black,PA
280656,7796,70k–85k,37,3,F,0,50,0,White,PA
280661,7796,70k–85k,37,3,F,0,45,0,White,PA
280666,7796,70k–85k,37,3,F,0,40,0,White,PA
280671,7796,70k–85k,37,3,F,0,35,0,White,PA
280676,7796,70k–85k,37,3,F,0,30,0,White,PA
280681,7796,70k–85k,37,3,F,0,25,0,White,PA
280686,7796,70k–85k,37,3,F,0,20,1,White,PA
280691,7796,70k–85k,37,3,F,0,15,1,White,PA
280692,7797,70k–85k,45,3,M,4,50,0,White,PA
280697,7797,70k–85k,45,3,M,4,45,0,White,PA
280702,7797,70k–85k,45,3,M,4,40,0,White,PA
280707,7797,70k–85k,45,3,M,4,35,0,White,PA
280712,7797,70k–85k,45,3,M,4,30,0,White,PA
280717,7797,70k–85k,45,3,M,4,25,0,White,PA
280722,7797,70k–85k,45,3,M,4,20,0,White,PA
280727,7797,70k–85k,45,3,M,4,15,1,White,PA
280728,7798,70k–85k,48,4,F,0,50,0,Black,PA
280733,7798,70k–85k,48,4,F,0,45,0,Black,PA
280738,7798,70k–85k,48,4,F,0,40,0,Black,PA
280743,7798,70k–85k,48,4,F,0,35,0,Black,PA
280748,7798,70k–85k,48,4,F,0,30,0,Black,PA
280753,7798,70k–85k,48,4,F,0,25,0,Black,PA
280758,7798,70k–85k,48,4,F,0,20,0,Black,PA
280763,7798,70k–85k,48,4,F,0,15,1,Black,PA
280764,7799,70k–85k,42,3,M,1,50,0,White,PA
280769,7799,70k–85k,42,3,M,1,45,0,White,PA
280774,7799,70k–85k,42,3,M,1,40,0,White,PA
280779,7799,70k–85k,42,3,M,1,35,0,White,PA
280784,7799,70k–85k,42,3,M,1,30,0,White,PA
280789,7799,70k–85k,42,3,M,1,25,0,White,PA
280794,7799,70k–85k,42,3,M,1,20,0,White,PA
280799,7799,70k–85k,42,3,M,1,15,1,White,PA
280800,7800,70k–85k,49,3,M,0,50,0,White,PA
280805,7800,70k–85k,49,3,M,0,45,0,White,PA
280810,7800,70k–85k,49,3,M,0,40,0,White,PA
280815,7800,70k–85k,49,3,M,0,35,0,White,PA
280820,7800,70k–85k,49,3,M,0,30,0,White,PA
280825,7800,70k–85k,49,3,M,0,25,0,White,PA
280830,7800,70k–85k,49,3,M,0,20,0,White,PA
280835,7800,70k–85k,49,3,M,0,15,1,White,PA
280836,7801,70k–85k,47,3,F,0,50,0,White,PA
280841,7801,70k–85k,47,3,F,0,45,0,White,PA
280846,7801,70k–85k,47,3,F,0,40,0,White,PA
280851,7801,70k–85k,47,3,F,0,35,0,White,PA
280856,7801,70k–85k,47,3,F,0,30,0,White,PA
280861,7801,70k–85k,47,3,F,0,25,0,White,PA
280866,7801,70k–85k,47,3,F,0,20,0,White,PA
280871,7801,70k–85k,47,3,F,0,15,1,White,PA
280872,7802,70k–85k,25,5,M,0,50,0,White,PA
280877,7802,70k–85k,25,5,M,0,45,0,White,PA
280882,7802,70k–85k,25,5,M,0,40,0,White,PA
280887,7802,70k–85k,25,5,M,0,35,0,White,PA
280892,7802,70k–85k,25,5,M,0,30,0,White,PA
280897,7802,70k–85k,25,5,M,0,25,0,White,PA
280902,7802,70k–85k,25,5,M,0,20,0,White,PA
280907,7802,70k–85k,25,5,M,0,15,0,White,PA
280908,7803,70k–85k,18,2,M,2,50,1,White,PA
280913,7803,70k–85k,18,2,M,2,45,1,White,PA
280918,7803,70k–85k,18,2,M,2,40,1,White,PA
280923,7803,70k–85k,18,2,M,2,35,1,White,PA
280928,7803,70k–85k,18,2,M,2,30,1,White,PA
280933,7803,70k–85k,18,2,M,2,25,1,White,PA
280938,7803,70k–85k,18,2,M,2,20,1,White,PA
280943,7803,70k–85k,18,2,M,2,15,1,White,PA
280944,7804,70k–85k,42,2,F,0,50,0,Black,PA
280949,7804,70k–85k,42,2,F,0,45,0,Black,PA
280954,7804,70k–85k,42,2,F,0,40,0,Black,PA
280959,7804,70k–85k,42,2,F,0,35,0,Black,PA
280964,7804,70k–85k,42,2,F,0,30,0,Black,PA
280969,7804,70k–85k,42,2,F,0,25,0,Black,PA
280974,7804,70k–85k,42,2,F,0,20,1,Black,PA
280979,7804,70k–85k,42,2,F,0,15,1,Black,PA
280980,7805,70k–85k,35,3,M,7,50,0,White,PA
280985,7805,70k–85k,35,3,M,7,45,0,White,PA
280990,7805,70k–85k,35,3,M,7,40,0,White,PA
280995,7805,70k–85k,35,3,M,7,35,0,White,PA
281000,7805,70k–85k,35,3,M,7,30,0,White,PA
281005,7805,70k–85k,35,3,M,7,25,1,White,PA
281010,7805,70k–85k,35,3,M,7,20,1,White,PA
281015,7805,70k–85k,35,3,M,7,15,1,White,PA
281016,7806,70k–85k,43,1,F,0,50,1,Unknown,PA
281021,7806,70k–85k,43,1,F,0,45,1,Unknown,PA
281026,7806,70k–85k,43,1,F,0,40,1,Unknown,PA
281031,7806,70k–85k,43,1,F,0,35,1,Unknown,PA
281036,7806,70k–85k,43,1,F,0,30,1,Unknown,PA
281041,7806,70k–85k,43,1,F,0,25,1,Unknown,PA
281046,7806,70k–85k,43,1,F,0,20,1,Unknown,PA
281051,7806,70k–85k,43,1,F,0,15,1,Unknown,PA
281052,7807,70k–85k,60,1,M,0,50,0,White,PA
281057,7807,70k–85k,60,1,M,0,45,0,White,PA
281062,7807,70k–85k,60,1,M,0,40,0,White,PA
281067,7807,70k–85k,60,1,M,0,35,1,White,PA
281072,7807,70k–85k,60,1,M,0,30,1,White,PA
281077,7807,70k–85k,60,1,M,0,25,1,White,PA
281082,7807,70k–85k,60,1,M,0,20,1,White,PA
281087,7807,70k–85k,60,1,M,0,15,1,White,PA
281088,7808,70k–85k,37,1,M,1,50,1,Hispanic,PA
281093,7808,70k–85k,37,1,M,1,45,1,Hispanic,PA
281098,7808,70k–85k,37,1,M,1,40,1,Hispanic,PA
281103,7808,70k–85k,37,1,M,1,35,1,Hispanic,PA
281108,7808,70k–85k,37,1,M,1,30,1,Hispanic,PA
281113,7808,70k–85k,37,1,M,1,25,1,Hispanic,PA
281118,7808,70k–85k,37,1,M,1,20,1,Hispanic,PA
281123,7808,70k–85k,37,1,M,1,15,1,Hispanic,PA
281124,7809,70k–85k,44,6,F,0,50,0,Pacific,PA
281129,7809,70k–85k,44,6,F,0,45,0,Pacific,PA
281134,7809,70k–85k,44,6,F,0,40,0,Pacific,PA
281139,7809,70k–85k,44,6,F,0,35,0,Pacific,PA
281144,7809,70k–85k,44,6,F,0,30,0,Pacific,PA
281149,7809,70k–85k,44,6,F,0,25,0,Pacific,PA
281154,7809,70k–85k,44,6,F,0,20,0,Pacific,PA
281159,7809,70k–85k,44,6,F,0,15,0,Pacific,PA
281160,7810,70k–85k,30,1,F,0,50,1,Other,PA
281165,7810,70k–85k,30,1,F,0,45,1,Other,PA
281170,7810,70k–85k,30,1,F,0,40,1,Other,PA
281175,7810,70k–85k,30,1,F,0,35,1,Other,PA
281180,7810,70k–85k,30,1,F,0,30,1,Other,PA
281185,7810,70k–85k,30,1,F,0,25,1,Other,PA
281190,7810,70k–85k,30,1,F,0,20,1,Other,PA
281195,7810,70k–85k,30,1,F,0,15,1,Other,PA
281196,7811,70k–85k,46,1,M,3,50,1,White,PA
281201,7811,70k–85k,46,1,M,3,45,1,White,PA
281206,7811,70k–85k,46,1,M,3,40,1,White,PA
281211,7811,70k–85k,46,1,M,3,35,1,White,PA
281216,7811,70k–85k,46,1,M,3,30,1,White,PA
281221,7811,70k–85k,46,1,M,3,25,1,White,PA
281226,7811,70k–85k,46,1,M,3,20,1,White,PA
281231,7811,70k–85k,46,1,M,3,15,1,White,PA
281232,7812,70k–85k,31,3,M,0,50,0,White,PA
281237,7812,70k–85k,31,3,M,0,45,0,White,PA
281242,7812,70k–85k,31,3,M,0,40,0,White,PA
281247,7812,70k–85k,31,3,M,0,35,0,White,PA
281252,7812,70k–85k,31,3,M,0,30,1,White,PA
281257,7812,70k–85k,31,3,M,0,25,1,White,PA
281262,7812,70k–85k,31,3,M,0,20,1,White,PA
281267,7812,70k–85k,31,3,M,0,15,1,White,PA
281268,7813,70k–85k,52,2,M,0,50,0,White,PA
281273,7813,70k–85k,52,2,M,0,45,0,White,PA
281278,7813,70k–85k,52,2,M,0,40,0,White,PA
281283,7813,70k–85k,52,2,M,0,35,0,White,PA
281288,7813,70k–85k,52,2,M,0,30,0,White,PA
281293,7813,70k–85k,52,2,M,0,25,1,White,PA
281298,7813,70k–85k,52,2,M,0,20,1,White,PA
281303,7813,70k–85k,52,2,M,0,15,1,White,PA
281304,7814,70k–85k,42,3,M,0,50,0,Native,PA
281309,7814,70k–85k,42,3,M,0,45,0,Native,PA
281314,7814,70k–85k,42,3,M,0,40,0,Native,PA
281319,7814,70k–85k,42,3,M,0,35,0,Native,PA
281324,7814,70k–85k,42,3,M,0,30,0,Native,PA
281329,7814,70k–85k,42,3,M,0,25,0,Native,PA
281334,7814,70k–85k,42,3,M,0,20,0,Native,PA
281339,7814,70k–85k,42,3,M,0,15,0,Native,PA
281340,7815,70k–85k,39,2,M,0,50,0,White,PA
281345,7815,70k–85k,39,2,M,0,45,0,White,PA
281350,7815,70k–85k,39,2,M,0,40,0,White,PA
281355,7815,70k–85k,39,2,M,0,35,1,White,PA
281360,7815,70k–85k,39,2,M,0,30,1,White,PA
281365,7815,70k–85k,39,2,M,0,25,1,White,PA
281370,7815,70k–85k,39,2,M,0,20,1,White,PA
281375,7815,70k–85k,39,2,M,0,15,1,White,PA
281376,7816,70k–85k,21,1,M,0,50,1,Native,PA
281381,7816,70k–85k,21,1,M,0,45,1,Native,PA
281386,7816,70k–85k,21,1,M,0,40,1,Native,PA
281391,7816,70k–85k,21,1,M,0,35,1,Native,PA
281396,7816,70k–85k,21,1,M,0,30,1,Native,PA
281401,7816,70k–85k,21,1,M,0,25,1,Native,PA
281406,7816,70k–85k,21,1,M,0,20,1,Native,PA
281411,7816,70k–85k,21,1,M,0,15,1,Native,PA
281412,7817,70k–85k,24,2,M,0,50,0,White,PA
281417,7817,70k–85k,24,2,M,0,45,1,White,PA
281422,7817,70k–85k,24,2,M,0,40,1,White,PA
281427,7817,70k–85k,24,2,M,0,35,1,White,PA
281432,7817,70k–85k,24,2,M,0,30,1,White,PA
281437,7817,70k–85k,24,2,M,0,25,1,White,PA
281442,7817,70k–85k,24,2,M,0,20,1,White,PA
281447,7817,70k–85k,24,2,M,0,15,1,White,PA
281448,7818,70k–85k,47,4,M,1,50,0,White,PA
281453,7818,70k–85k,47,4,M,1,45,0,White,PA
281458,7818,70k–85k,47,4,M,1,40,0,White,PA
281463,7818,70k–85k,47,4,M,1,35,0,White,PA
281468,7818,70k–85k,47,4,M,1,30,0,White,PA
281473,7818,70k–85k,47,4,M,1,25,0,White,PA
281478,7818,70k–85k,47,4,M,1,20,0,White,PA
281483,7818,70k–85k,47,4,M,1,15,0,White,PA
281484,7819,70k–85k,54,4,F,0,50,0,Black,PA
281489,7819,70k–85k,54,4,F,0,45,0,Black,PA
281494,7819,70k–85k,54,4,F,0,40,0,Black,PA
281499,7819,70k–85k,54,4,F,0,35,0,Black,PA
281504,7819,70k–85k,54,4,F,0,30,0,Black,PA
281509,7819,70k–85k,54,4,F,0,25,0,Black,PA
281514,7819,70k–85k,54,4,F,0,20,0,Black,PA
281519,7819,70k–85k,54,4,F,0,15,0,Black,PA
281520,7820,70k–85k,43,4,M,0,50,0,White,PA
281525,7820,70k–85k,43,4,M,0,45,0,White,PA
281530,7820,70k–85k,43,4,M,0,40,0,White,PA
281535,7820,70k–85k,43,4,M,0,35,0,White,PA
281540,7820,70k–85k,43,4,M,0,30,0,White,PA
281545,7820,70k–85k,43,4,M,0,25,0,White,PA
281550,7820,70k–85k,43,4,M,0,20,0,White,PA
281555,7820,70k–85k,43,4,M,0,15,1,White,PA
281556,7821,70k–85k,38,3,M,0,50,0,Unknown,PA
281561,7821,70k–85k,38,3,M,0,45,0,Unknown,PA
281566,7821,70k–85k,38,3,M,0,40,0,Unknown,PA
281571,7821,70k–85k,38,3,M,0,35,0,Unknown,PA
281576,7821,70k–85k,38,3,M,0,30,0,Unknown,PA
281581,7821,70k–85k,38,3,M,0,25,0,Unknown,PA
281586,7821,70k–85k,38,3,M,0,20,1,Unknown,PA
281591,7821,70k–85k,38,3,M,0,15,1,Unknown,PA
281592,7822,70k–85k,41,3,M,1,50,0,Hispanic,PA
281597,7822,70k–85k,41,3,M,1,45,0,Hispanic,PA
281602,7822,70k–85k,41,3,M,1,40,0,Hispanic,PA
281607,7822,70k–85k,41,3,M,1,35,0,Hispanic,PA
281612,7822,70k–85k,41,3,M,1,30,0,Hispanic,PA
281617,7822,70k–85k,41,3,M,1,25,0,Hispanic,PA
281622,7822,70k–85k,41,3,M,1,20,1,Hispanic,PA
281627,7822,70k–85k,41,3,M,1,15,1,Hispanic,PA
281628,7823,70k–85k,39,1,M,0,50,1,Other,PA
281633,7823,70k–85k,39,1,M,0,45,1,Other,PA
281638,7823,70k–85k,39,1,M,0,40,1,Other,PA
281643,7823,70k–85k,39,1,M,0,35,1,Other,PA
281648,7823,70k–85k,39,1,M,0,30,1,Other,PA
281653,7823,70k–85k,39,1,M,0,25,1,Other,PA
281658,7823,70k–85k,39,1,M,0,20,1,Other,PA
281663,7823,70k–85k,39,1,M,0,15,1,Other,PA
281664,7824,70k–85k,32,3,M,0,50,0,White,PA
281669,7824,70k–85k,32,3,M,0,45,0,White,PA
281674,7824,70k–85k,32,3,M,0,40,0,White,PA
281679,7824,70k–85k,32,3,M,0,35,0,White,PA
281684,7824,70k–85k,32,3,M,0,30,0,White,PA
281689,7824,70k–85k,32,3,M,0,25,0,White,PA
281694,7824,70k–85k,32,3,M,0,20,1,White,PA
281699,7824,70k–85k,32,3,M,0,15,1,White,PA
281700,7825,70k–85k,24,2,M,0,50,1,White,PA
281705,7825,70k–85k,24,2,M,0,45,1,White,PA
281710,7825,70k–85k,24,2,M,0,40,1,White,PA
281715,7825,70k–85k,24,2,M,0,35,1,White,PA
281720,7825,70k–85k,24,2,M,0,30,1,White,PA
281725,7825,70k–85k,24,2,M,0,25,1,White,PA
281730,7825,70k–85k,24,2,M,0,20,1,White,PA
281735,7825,70k–85k,24,2,M,0,15,1,White,PA
281736,7826,70k–85k,24,5,F,0,50,0,Unknown,PA
281741,7826,70k–85k,24,5,F,0,45,0,Unknown,PA
281746,7826,70k–85k,24,5,F,0,40,0,Unknown,PA
281751,7826,70k–85k,24,5,F,0,35,0,Unknown,PA
281756,7826,70k–85k,24,5,F,0,30,0,Unknown,PA
281761,7826,70k–85k,24,5,F,0,25,0,Unknown,PA
281766,7826,70k–85k,24,5,F,0,20,0,Unknown,PA
281771,7826,70k–85k,24,5,F,0,15,0,Unknown,PA
281772,7827,70k–85k,32,2,M,0,50,1,Black,PA
281777,7827,70k–85k,32,2,M,0,45,1,Black,PA
281782,7827,70k–85k,32,2,M,0,40,1,Black,PA
281787,7827,70k–85k,32,2,M,0,35,1,Black,PA
281792,7827,70k–85k,32,2,M,0,30,1,Black,PA
281797,7827,70k–85k,32,2,M,0,25,1,Black,PA
281802,7827,70k–85k,32,2,M,0,20,1,Black,PA
281807,7827,70k–85k,32,2,M,0,15,1,Black,PA
281808,7828,70k–85k,42,3,M,0,50,0,Hispanic,PA
281813,7828,70k–85k,42,3,M,0,45,0,Hispanic,PA
281818,7828,70k–85k,42,3,M,0,40,0,Hispanic,PA
281823,7828,70k–85k,42,3,M,0,35,0,Hispanic,PA
281828,7828,70k–85k,42,3,M,0,30,0,Hispanic,PA
281833,7828,70k–85k,42,3,M,0,25,1,Hispanic,PA
281838,7828,70k–85k,42,3,M,0,20,1,Hispanic,PA
281843,7828,70k–85k,42,3,M,0,15,1,Hispanic,PA
281844,7829,70k–85k,24,2,F,0,50,1,White,PA
281849,7829,70k–85k,24,2,F,0,45,1,White,PA
281854,7829,70k–85k,24,2,F,0,40,1,White,PA
281859,7829,70k–85k,24,2,F,0,35,1,White,PA
281864,7829,70k–85k,24,2,F,0,30,1,White,PA
281869,7829,70k–85k,24,2,F,0,25,1,White,PA
281874,7829,70k–85k,24,2,F,0,20,1,White,PA
281879,7829,70k–85k,24,2,F,0,15,1,White,PA
281880,7830,70k–85k,40,4,M,0,50,0,White,PA
281885,7830,70k–85k,40,4,M,0,45,0,White,PA
281890,7830,70k–85k,40,4,M,0,40,0,White,PA
281895,7830,70k–85k,40,4,M,0,35,0,White,PA
281900,7830,70k–85k,40,4,M,0,30,0,White,PA
281905,7830,70k–85k,40,4,M,0,25,0,White,PA
281910,7830,70k–85k,40,4,M,0,20,1,White,PA
281915,7830,70k–85k,40,4,M,0,15,1,White,PA
281916,7831,70k–85k,31,3,M,2,50,0,White,PA
281921,7831,70k–85k,31,3,M,2,45,0,White,PA
281926,7831,70k–85k,31,3,M,2,40,0,White,PA
281931,7831,70k–85k,31,3,M,2,35,0,White,PA
281936,7831,70k–85k,31,3,M,2,30,0,White,PA
281941,7831,70k–85k,31,3,M,2,25,0,White,PA
281946,7831,70k–85k,31,3,M,2,20,0,White,PA
281951,7831,70k–85k,31,3,M,2,15,1,White,PA
281952,7832,70k–85k,20,4,M,1,50,0,White,PA
281957,7832,70k–85k,20,4,M,1,45,0,White,PA
281962,7832,70k–85k,20,4,M,1,40,0,White,PA
281967,7832,70k–85k,20,4,M,1,35,0,White,PA
281972,7832,70k–85k,20,4,M,1,30,0,White,PA
281977,7832,70k–85k,20,4,M,1,25,0,White,PA
281982,7832,70k–85k,20,4,M,1,20,1,White,PA
281987,7832,70k–85k,20,4,M,1,15,1,White,PA
281988,7833,70k–85k,33,1,F,0,50,1,White,PA
281993,7833,70k–85k,33,1,F,0,45,1,White,PA
281998,7833,70k–85k,33,1,F,0,40,1,White,PA
282003,7833,70k–85k,33,1,F,0,35,1,White,PA
282008,7833,70k–85k,33,1,F,0,30,1,White,PA
282013,7833,70k–85k,33,1,F,0,25,1,White,PA
282018,7833,70k–85k,33,1,F,0,20,1,White,PA
282023,7833,70k–85k,33,1,F,0,15,1,White,PA
282024,7834,85k–95k,21,4,M,0,50,0,Black,RI
282029,7834,85k–95k,21,4,M,0,45,0,Black,RI
282034,7834,85k–95k,21,4,M,0,40,0,Black,RI
282039,7834,85k–95k,21,4,M,0,35,0,Black,RI
282044,7834,85k–95k,21,4,M,0,30,0,Black,RI
282049,7834,85k–95k,21,4,M,0,25,0,Black,RI
282054,7834,85k–95k,21,4,M,0,20,1,Black,RI
282059,7834,85k–95k,21,4,M,0,15,1,Black,RI
282060,7835,70k–85k,31,3,F,0,50,0,Other,RI
282065,7835,70k–85k,31,3,F,0,45,0,Other,RI
282070,7835,70k–85k,31,3,F,0,40,0,Other,RI
282075,7835,70k–85k,31,3,F,0,35,0,Other,RI
282080,7835,70k–85k,31,3,F,0,30,0,Other,RI
282085,7835,70k–85k,31,3,F,0,25,1,Other,RI
282090,7835,70k–85k,31,3,F,0,20,1,Other,RI
282095,7835,70k–85k,31,3,F,0,15,1,Other,RI
282096,7836,85k–95k,52,1,F,0,50,0,Hispanic,RI
282101,7836,85k–95k,52,1,F,0,45,1,Hispanic,RI
282106,7836,85k–95k,52,1,F,0,40,1,Hispanic,RI
282111,7836,85k–95k,52,1,F,0,35,1,Hispanic,RI
282116,7836,85k–95k,52,1,F,0,30,1,Hispanic,RI
282121,7836,85k–95k,52,1,F,0,25,1,Hispanic,RI
282126,7836,85k–95k,52,1,F,0,20,1,Hispanic,RI
282131,7836,85k–95k,52,1,F,0,15,1,Hispanic,RI
282132,7837,70k–85k,40,6,M,0,50,0,Black,RI
282137,7837,70k–85k,40,6,M,0,45,0,Black,RI
282142,7837,70k–85k,40,6,M,0,40,0,Black,RI
282147,7837,70k–85k,40,6,M,0,35,0,Black,RI
282152,7837,70k–85k,40,6,M,0,30,0,Black,RI
282157,7837,70k–85k,40,6,M,0,25,0,Black,RI
282162,7837,70k–85k,40,6,M,0,20,0,Black,RI
282167,7837,70k–85k,40,6,M,0,15,0,Black,RI
282168,7838,85k–95k,40,3,M,0,50,0,Hispanic,RI
282173,7838,85k–95k,40,3,M,0,45,0,Hispanic,RI
282178,7838,85k–95k,40,3,M,0,40,0,Hispanic,RI
282183,7838,85k–95k,40,3,M,0,35,0,Hispanic,RI
282188,7838,85k–95k,40,3,M,0,30,0,Hispanic,RI
282193,7838,85k–95k,40,3,M,0,25,0,Hispanic,RI
282198,7838,85k–95k,40,3,M,0,20,1,Hispanic,RI
282203,7838,85k–95k,40,3,M,0,15,1,Hispanic,RI
282204,7839,70k–85k,37,8,M,1,50,0,White,RI
282209,7839,70k–85k,37,8,M,1,45,0,White,RI
282214,7839,70k–85k,37,8,M,1,40,0,White,RI
282219,7839,70k–85k,37,8,M,1,35,0,White,RI
282224,7839,70k–85k,37,8,M,1,30,0,White,RI
282229,7839,70k–85k,37,8,M,1,25,0,White,RI
282234,7839,70k–85k,37,8,M,1,20,0,White,RI
282239,7839,70k–85k,37,8,M,1,15,0,White,RI
282240,7840,85k–95k,20,6,M,4,50,0,White,RI
282245,7840,85k–95k,20,6,M,4,45,0,White,RI
282250,7840,85k–95k,20,6,M,4,40,0,White,RI
282255,7840,85k–95k,20,6,M,4,35,0,White,RI
282260,7840,85k–95k,20,6,M,4,30,0,White,RI
282265,7840,85k–95k,20,6,M,4,25,0,White,RI
282270,7840,85k–95k,20,6,M,4,20,0,White,RI
282275,7840,85k–95k,20,6,M,4,15,1,White,RI
282276,7841,70k–85k,46,3,M,0,50,0,Black,RI
282281,7841,70k–85k,46,3,M,0,45,0,Black,RI
282286,7841,70k–85k,46,3,M,0,40,0,Black,RI
282291,7841,70k–85k,46,3,M,0,35,0,Black,RI
282296,7841,70k–85k,46,3,M,0,30,0,Black,RI
282301,7841,70k–85k,46,3,M,0,25,0,Black,RI
282306,7841,70k–85k,46,3,M,0,20,1,Black,RI
282311,7841,70k–85k,46,3,M,0,15,1,Black,RI
282312,7842,85k–95k,51,3,M,1,50,0,White,RI
282317,7842,85k–95k,51,3,M,1,45,0,White,RI
282322,7842,85k–95k,51,3,M,1,40,0,White,RI
282327,7842,85k–95k,51,3,M,1,35,0,White,RI
282332,7842,85k–95k,51,3,M,1,30,0,White,RI
282337,7842,85k–95k,51,3,M,1,25,0,White,RI
282342,7842,85k–95k,51,3,M,1,20,1,White,RI
282347,7842,85k–95k,51,3,M,1,15,1,White,RI
282348,7843,70k–85k,41,3,M,0,50,0,Unknown,RI
282353,7843,70k–85k,41,3,M,0,45,0,Unknown,RI
282358,7843,70k–85k,41,3,M,0,40,0,Unknown,RI
282363,7843,70k–85k,41,3,M,0,35,0,Unknown,RI
282368,7843,70k–85k,41,3,M,0,30,0,Unknown,RI
282373,7843,70k–85k,41,3,M,0,25,1,Unknown,RI
282378,7843,70k–85k,41,3,M,0,20,1,Unknown,RI
282383,7843,70k–85k,41,3,M,0,15,1,Unknown,RI
282384,7844,70k–85k,36,3,M,1,50,0,White,RI
282389,7844,70k–85k,36,3,M,1,45,0,White,RI
282394,7844,70k–85k,36,3,M,1,40,0,White,RI
282399,7844,70k–85k,36,3,M,1,35,0,White,RI
282404,7844,70k–85k,36,3,M,1,30,0,White,RI
282409,7844,70k–85k,36,3,M,1,25,0,White,RI
282414,7844,70k–85k,36,3,M,1,20,1,White,RI
282419,7844,70k–85k,36,3,M,1,15,1,White,RI
282420,7845,85k–95k,44,1,M,0,50,1,Native,RI
282425,7845,85k–95k,44,1,M,0,45,1,Native,RI
282430,7845,85k–95k,44,1,M,0,40,1,Native,RI
282435,7845,85k–95k,44,1,M,0,35,1,Native,RI
282440,7845,85k–95k,44,1,M,0,30,1,Native,RI
282445,7845,85k–95k,44,1,M,0,25,1,Native,RI
282450,7845,85k–95k,44,1,M,0,20,1,Native,RI
282455,7845,85k–95k,44,1,M,0,15,1,Native,RI
282456,7846,85k–95k,61,1,M,0,50,0,Other,RI
282461,7846,85k–95k,61,1,M,0,45,0,Other,RI
282466,7846,85k–95k,61,1,M,0,40,0,Other,RI
282471,7846,85k–95k,61,1,M,0,35,1,Other,RI
282476,7846,85k–95k,61,1,M,0,30,1,Other,RI
282481,7846,85k–95k,61,1,M,0,25,1,Other,RI
282486,7846,85k–95k,61,1,M,0,20,1,Other,RI
282491,7846,85k–95k,61,1,M,0,15,1,Other,RI
282492,7847,70k–85k,42,6,M,0,50,0,White,RI
282497,7847,70k–85k,42,6,M,0,45,0,White,RI
282502,7847,70k–85k,42,6,M,0,40,0,White,RI
282507,7847,70k–85k,42,6,M,0,35,0,White,RI
282512,7847,70k–85k,42,6,M,0,30,0,White,RI
282517,7847,70k–85k,42,6,M,0,25,0,White,RI
282522,7847,70k–85k,42,6,M,0,20,0,White,RI
282527,7847,70k–85k,42,6,M,0,15,0,White,RI
282528,7848,70k–85k,26,3,M,0,50,0,White,RI
282533,7848,70k–85k,26,3,M,0,45,0,White,RI
282538,7848,70k–85k,26,3,M,0,40,0,White,RI
282543,7848,70k–85k,26,3,M,0,35,0,White,RI
282548,7848,70k–85k,26,3,M,0,30,0,White,RI
282553,7848,70k–85k,26,3,M,0,25,1,White,RI
282558,7848,70k–85k,26,3,M,0,20,1,White,RI
282563,7848,70k–85k,26,3,M,0,15,1,White,RI
282564,7849,85k–95k,49,3,M,0,50,0,White,RI
282569,7849,85k–95k,49,3,M,0,45,0,White,RI
282574,7849,85k–95k,49,3,M,0,40,0,White,RI
282579,7849,85k–95k,49,3,M,0,35,0,White,RI
282584,7849,85k–95k,49,3,M,0,30,0,White,RI
282589,7849,85k–95k,49,3,M,0,25,0,White,RI
282594,7849,85k–95k,49,3,M,0,20,0,White,RI
282599,7849,85k–95k,49,3,M,0,15,1,White,RI
282600,7850,70k–85k,18,1,M,0,50,1,White,RI
282605,7850,70k–85k,18,1,M,0,45,1,White,RI
282610,7850,70k–85k,18,1,M,0,40,1,White,RI
282615,7850,70k–85k,18,1,M,0,35,1,White,RI
282620,7850,70k–85k,18,1,M,0,30,1,White,RI
282625,7850,70k–85k,18,1,M,0,25,1,White,RI
282630,7850,70k–85k,18,1,M,0,20,1,White,RI
282635,7850,70k–85k,18,1,M,0,15,1,White,RI
282636,7851,70k–85k,42,7,M,0,50,0,White,RI
282641,7851,70k–85k,42,7,M,0,45,0,White,RI
282646,7851,70k–85k,42,7,M,0,40,0,White,RI
282651,7851,70k–85k,42,7,M,0,35,0,White,RI
282656,7851,70k–85k,42,7,M,0,30,0,White,RI
